Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
5/22/2018;188Bet;Autre Tipster;Football;Simple;Montreal Impact;2.11;270;-270;-270;Perdu
5/21/2018;Pinnacle;Antoine Basket Cuts;Basketball;Simple;Cleveland Cavaliers - Boston Celtics Full Event Under 206.5;1.952;300;-300;-300;Perdu
5/21/2018;Bet365;AntoSeti;Tennis;Simple;galan -2.5;2;50;-50;-50;Perdu
5/21/2018;Pinnacle;Awer;Football;Simple;MFK Karvina U21 - AC Sparta Praha U21 Full Event Over 3.5;2.27;300;681;381;Gagne
5/21/2018;Asianodds;Brucinger;Football;Simple;Over 1 : Uni. San Martin;1.943;300;-300;-300;Perdu
5/21/2018;Asianodds;Brucinger;Football;Simple;Beroe 0;2.06;300;-300;-300;Perdu
5/21/2018;Bet365;Garfield;Football;Simple;Vietnam women Ha Noi v Ha Nam Under 2.25 goals;1.85;300;555;255;Gagne
5/21/2018;Asianodds;Ludo;Football;Simple;San Luis Quillota;3.57;250;-250;-250;Perdu
5/21/2018;Bet365;Ludo Picks Perso;Football;Simple;kfum 2 rt7;1.72;100;-100;-100;Perdu
5/21/2018;Bet365;Ludo Picks Perso;Football;Simple;kfum 2 -0.25 ht;1.675;150;-75;-75;Moitie perdu
5/21/2018;Bet365;Ludo Picks Perso;Football;Simple;kfum 2 -1.5;2.5;100;-100;-100;Perdu
5/21/2018;Bet365;Ludo Picks Perso;Volleyball;Simple;Arkas Spor Youth Women to win set 4;1.8;40;72;32;Gagne
5/21/2018;Bet365;Ludo Picks Perso;Football;Simple;- E-San D-Beach Aura Pattaya 0 HT;1.675;50;-50;-50;Perdu
5/21/2018;Bet365;Ludo Picks Perso;Volleyball;Simple;arkas youth w set 3;1.61;50;-50;-50;Perdu
5/21/2018;Bet365;Ludo Picks Perso;Football;Simple;tien giang -1 ht;1.825;50;90;40;Cashout
5/21/2018;Bet365;Ludo Picks Perso;Football;Simple;Shanghai Shenhua Reserves or Draw;1.72;100;172;72;Gagne
5/21/2018;Bet365;Ludo Picks Perso;Football;Simple;toluca -santos laguna btts;1.8;100;180;80;Gagne
5/21/2018;Asianodds;Mr Betting;Football;Simple;Deportes Temuco -VS- San Luis Quillota X un peu partout;3.36;250;840;590;Gagne
5/21/2018;Pinnacle;Norskii;Football;Simple;Sandnes Ulf -0.75;1.83;225;318.38;93.38;Moitie gagne
5/21/2018;Bet365;Nowi;Tennis;Simple;SCHOLL 2 PRIMEROS JUEGOS (2 y 3);1.66;200;332;132;Gagne
5/21/2018;Bet365;Nowi;Tennis;Simple;OTEGUI + ZHAO + AVIDZVA;1.69;300;507;207;Gagne
5/21/2018;MarathonBet;Nowi;Tennis;Simple;BERRETINI + PUSKAR;1.64;300;-300;-300;Perdu
5/21/2018;Netbet;Nowi;Tennis;Simple;beaupain;3.37;17.7;59.65;41.95;Gagne
5/21/2018;MarathonBet;Nowi;Tennis;Simple;beaupain;3.54;61.5;217.71;156.21;Gagne
5/21/2018;Bet365;Nowi;Tennis;Simple;daljev;1.72;300;-300;-300;Perdu
5/21/2018;Bet365;Nowi;Tennis;Simple;PRESS + SANTAIGO DE LA FUENTE;1.72;300;516;216;Gagne
5/21/2018;Pinnacle;Rusp;Football;Simple;kamaz -1.25;1.729;290;501.41;211.41;Gagne
5/21/2018;Bet365;Zorro;Football;Simple;ha Nam Women v Ha Noi Women 0-0 (Final Score);4.5;50;-50;-50;Perdu
5/21/2018;Asianodds;Autre Tipster;Football;Simple;Cork City -1.25;2.05;300;615;315;Gagne
5/21/2018;Asianodds;Autre Tipster;Football;Simple;Cork City -1;1.8;120;216;96;Gagne
5/21/2018;Asianodds;Autre Tipster;Football;Simple;FK Fotbal Trinec U21 - SK Dynamo Ceske Budejovice U21 Full Event Over 4;1.884;300;0;0;Rembourse
5/21/2018;Bet365;Autre Tipster;Football;Simple;trinec u21 -1 ht;1.85;290;0;0;Rembourse
5/21/2018;Asianodds;Autre Tipster;Football;Simple;Holstein Kiel -VS- VfL Wolfsburg OVER 2.5;1.81;120;-120;-120;Perdu
5/21/2018;Asianodds;Autre Tipster;Football;Simple;Pirin Blagoevgrad -1;2.12;300;-300;-300;Perdu
5/21/2018;Asianodds;Autre Tipster;Football;Simple;Ham-Kam -1;1.84;250;460;210;Gagne
5/21/2018;Asianodds;Autre Tipster;Football;Simple;kpv -1;2.13;250;-250;-250;Perdu
5/21/2018;Asianodds;Autre Tipster;Football;Simple;dundalk -1.25;1.96;250;490;240;Gagne
5/21/2018;Asianodds;Autre Tipster;Football;Simple;Schweinfurt 05 -0.75;1.637;300;491.1;191.1;Gagne
5/21/2018;Netbet;Autre Tipster;Tennis;Simple;nakamura+combos;1.85;195;360.75;165.75;Gagne
5/21/2018;Asianodds;Autre Tipster;Football;Simple;Seongnam;2.38;300;-300;-300;Perdu
5/21/2018;Bet365;Autre Tipster;Tennis;Simple;reina takahashi;3.25;400;-400;-400;Perdu
5/21/2018;Bet365;Autre Tipster;Basketball;Simple;la villa;3.4;120;408;288;Gagne
5/21/2018;Bet365;Autre Tipster;Tennis;Simple;theo gravouil;3.25;250;-250;-250;Perdu
5/21/2018;MarathonBet;Autre Tipster;Tennis;Simple;arias manjon;2.7;117.6;-117.6;-117.6;Perdu
5/21/2018;Bet365;Autre Tipster;Tennis;Simple;arias manjon;2.62;131.1;-131.1;-131.1;Perdu
5/21/2018;Bet365;Autre Tipster;Football;Simple;coban imperial RT 5;1.8;300;540;240;Gagne
5/21/2018;Bet365;Autre Tipster;Basketball;Simple;la villa 3.5;1.83;300;549;249;Gagne
5/21/2018;Bet365;Autre Tipster;Football;Simple;coban imperial RT7;3.25;270;-270;-270;Perdu
5/21/2018;Bet365;Autre Tipster;Basketball;Simple;la villa;2.4;220;528;308;Gagne
5/21/2018;MarathonBet;Autre Tipster;Football;Simple;Universitario De Deportes - FBC Melgar over 2.5;1.7;300;-300;-300;Perdu
5/21/2018;Bet365;Autre Tipster;Football;Simple;Over 3 : Atlanta United + Over 2.5 : Toluca;2.72;225;-225;-225;Perdu
5/21/2018;Asianodds;Autre Tipster;Basketball;Simple;Golden State -7.5;1.92;225;432;207;Gagne
5/21/2018;Asianodds;Autre Tipster;Football;Simple;Over 3.25 : Atlanta United;1.892;225;425.7;200.7;Gagne
5/21/2018;188Bet;Autre Tipster;Football;Simple;Over 2.5 : Al-Ahly;2.63;225;-225;-225;Perdu
5/21/2018;Asianodds;Autre Tipster;Football;Simple;Over 3.5 : Univ de Deportes;1.97;300;-300;-300;Perdu
5/21/2018;Netbet;Autre Tipster;Football;Simple;Unidersidad O&M ou Nul;1.94;304;-304;-304;Perdu
5/21/2018;Pinnacle;Autre Tipster;Football;Simple;Under 2.25 : Atl. Mineiro;1.854;210;389.34;179.34;Gagne
5/21/2018;Netbet;Autre Tipster;Football;Simple;Alianza Vallenata U20 -0.25;1.75;316;553;237;Gagne
5/21/2018;Pinnacle;Autre Tipster;Football;Simple;Over 2 : Parana;2.66;210;-210;-210;Perdu
5/21/2018;Netbet;Autre Tipster;Football;Simple;rapide oued zem -0.25;2.53;110;-110;-110;Perdu
5/21/2018;188Bet;Autre Tipster;Football;Simple;Santiago Morning 0;1.61;150;241.5;91.5;Gagne
5/21/2018;Netbet;Autre Tipster;Football;Simple;rapide oued zem;2.92;200;-200;-200;Perdu
5/21/2018;Asianodds;Autre Tipster;Football;Simple;Over 1.5 HT : Barcelone;2.08;250;-250;-250;Perdu
5/21/2018;188Bet;Autre Tipster;Football;Simple;Villa Teresa 0;1.75;300;525;225;Gagne
5/21/2018;188Bet;Autre Tipster;Football;Simple;Beroe 0;2.05;250;-250;-250;Perdu
5/20/2018;Pinnacle;Antoine Basket Cuts;Basketball;Simple;Seattle Storm - Phoenix Mercury Full Event Under 156;1.925;300;-300;-300;Perdu
5/20/2018;Pinnacle;Antoine Basket Cuts;Basketball;Simple;Leicester Riders - London Lions Full Event Under 158.5;1.943;300;582.9;282.9;Gagne
5/20/2018;Pinnacle;Antoine Basket Cuts;Basketball;Simple;Bilbao Basket - UCAM Murcia Full Event Over 154.5;1.943;300;582.9;282.9;Gagne
5/20/2018;Pinnacle;Antoine Basket Cuts;Basketball;Simple;CAI Zaragoza - Baloncesto Fuenlabrada Full Event Over 167;1.934;300;580.2;280.2;Gagne
5/20/2018;188Bet;Awer;Football;Simple;slovacko u 21 over 4;1.85;300;0;0;Rembourse
5/20/2018;188Bet;Awer;Football;Simple;slovacko u 21 -1.75;1.83;300;-300;-300;Perdu
5/20/2018;Pinnacle;Awer;Football;Simple;Dukla Prague U21 - FC Zbrojovka Brno U21 Full Event Over 4.75;2.43;300;-300;-300;Perdu
5/20/2018;Pinnacle;Awer;Football;Simple;prevysov -2.75;1.961;220;-220;-220;Perdu
5/20/2018;Asianodds;Birjan;Football;Simple;ndependiente Medellin -VS- Junior Barranquilla OVER 2;1.69;250;422.5;172.5;Gagne
5/20/2018;Asianodds;Birjan;Football;Simple;Atlanta United FC -VS- New York Red Bulls OVER 3;1.78;250;445;195;Gagne
5/20/2018;188Bet;Garfield;Football;Simple;Valmieras Glass VIA v FK Liepaja Mogo over 3.75;1.86;300;-300;-300;Perdu
5/20/2018;Netbet;Garfield;Football;Simple;BFC DAUGAVPILS -2.5;2.04;150;306;156;Gagne
5/20/2018;Netbet;Garfield;Football;Simple;Preilu Bjss vs BFC Daugavpils over 3.5;1.89;255;481.95;226.95;Gagne
5/20/2018;188Bet;Garfield;Football;Simple;Tartu Santos +1/1.5;1.96;300;588;288;Gagne
5/20/2018;Bet365;Garfield;Football;Simple;tammeka tartu II DNB;2.2;200;0;0;Rembourse
5/20/2018;Bet365;Garfield;Football;Simple;paide II 0.25;1.9;110;159.5;49.5;Moitie gagne
5/20/2018;Bet365;Garfield;Football;Simple;paide II;2.6;163;-163;-163;Perdu
5/20/2018;Bet365;Garfield;Football;Simple;paide uunder3.5;1.83;150;274.5;124.5;Gagne
5/20/2018;Bet365;Garfield;Football;Simple;magura w - 0.5 ht;1.95;150;292.5;142.5;Gagne
5/20/2018;Bet365;Garfield;Football;Simple;magura w - 1.25;1.975;300;592.5;292.5;Gagne
5/20/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Sweden - Switzerland over 4.5;1.769;250;-250;-250;Perdu
5/20/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Over 5.5 : Tampa Bay;1.709;250;-250;-250;Perdu
5/20/2018;MarathonBet;Ludo;Football;Simple;Paide Linnameeskond III vs TJK Legion II Total Goals : Under 4.5;1.76;33;58.08;25.08;Gagne
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;suphanburi fc 1;2;50;0;0;Rembourse
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;rayong fc 0.75;2.1;50;-50;-50;Perdu
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;Cherry Orchard v Firhouse Clover FC Yes (Both Teams to Score);1.61;50;80.5;30.5;Gagne
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;ejea -0.25 ht;4;50;200;150;Gagne
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;-;2;25;-25;-25;Perdu
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;graficar beograd 0;1.95;100;-100;-100;Perdu
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;vozdovac u 19 -1 ht;1.675;100;167.5;67.5;Gagne
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;Vorskla Poltava U19 (Draw No Bet);7.5;50;0;0;Rembourse
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;ttbd phu don ht;2.2;50;-50;-50;Perdu
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;south united npl w or draw;1.8;100;180;80;Gagne
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;south melbourne w -6.25;1.625;100;162.5;62.5;Gagne
5/20/2018;Bet365;Ludo Picks Perso;Football;Simple;khangarid -3.5;1.775;100;177.5;77.5;Gagne
5/20/2018;Bet365;Ludo Picks Perso;Basketball;Simple;melbourne tigers w -33.5;1.83;100;183;83;Gagne
5/20/2018;Asianodds;Mr Betting;Football;Simple;sport recife 0;2;250;0;0;Rembourse
5/20/2018;Bet365;Mr Henryk;Football;Simple;barcelona w -1.5;1.95;200;-200;-200;Perdu
5/20/2018;Bet365;Mr Henryk;Football;Simple;rosengrad w 0.75;1.875;200;-200;-200;Perdu
5/20/2018;Bet365;Mr Henryk;Football;Simple;rosengrad w 0;3.75;100;-100;-100;Perdu
5/20/2018;Bet365;Mr Henryk;Volleyball;Simple;stein/evandro;1.66;200;332;132;Gagne
5/20/2018;MarathonBet;Nowi;Tennis;Simple;Over 12.5 SET 1 : Olivares;5.23;50;261.5;211.5;Gagne
5/20/2018;MarathonBet;Nowi;Tennis;Simple;Over 21.5 : Olivares;1.76;200;-200;-200;Perdu
5/20/2018;Pinnacle;Rusp;Football;Simple;amkar 0;2.01;300;603;303;Gagne
5/20/2018;Asianodds;Viva Spain;Football;Simple;cadiz CF B or X une partie singbet a check;1.93;800;-800;-800;Perdu
5/20/2018;Unibet;Zigfrid;Football;Simple;botev plovdiv or X;1.81;100;181;81;Gagne
5/20/2018;Bet365;Zigfrid;Football;Simple;botev plovdiv or X;2;300;600;300;Gagne
5/20/2018;Pinnacle;Zigfrid;Football;Simple;valencia -1.5;1.763;400;-400;-400;Perdu
5/20/2018;Pinnacle;Zigfrid;Football;Simple;Athletico Mineiro;2.05;400;820;420;Gagne
5/20/2018;Pinnacle;Zigfrid;Football;Simple;Real Madrid;1.694;400;-400;-400;Perdu
5/20/2018;Asianodds;Zorro;Football;Simple;genoa 0.75;1.892;200;-100;-100;Moitie perdu
5/20/2018;Asianodds;Autre Tipster;Football;Simple;genoa 0;1.93;300;-300;-300;Perdu
5/20/2018;Bet365;Autre Tipster;Football;Simple;Shkupi Skopje HT/FT;2.1;270;567;297;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Penarol Montevideo -1;1.82;250;455;205;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Atletico Madrid -0.75;1.704;120;-120;-120;Perdu
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Fiorentina 1;1.74;250;-250;-250;Perdu
5/20/2018;Asianodds;Autre Tipster;Football;Simple;fiorentina 1;1.89;250;-250;-250;Perdu
5/20/2018;188Bet;Autre Tipster;Football;Simple;Anytime Goalscorer Andres Iniesta Barcelona v Real Sociedad;3.1;210;-210;-210;Perdu
5/20/2018;Pinnacle;Autre Tipster;Football;Simple;cagliari 0.25;1.98;250;495;245;Gagne
5/20/2018;Pinnacle;Autre Tipster;Football;Simple;crotone 1.25;2.09;250;386.25;136.25;Moitie gagne
5/20/2018;Bet365;Autre Tipster;Football;Simple;Houston;3.15;300;945;645;Gagne
5/20/2018;MarathonBet;Autre Tipster;Football;Simple;Guabira - Sports Boys Warnes Full Event Over 2.5;1.85;270;499.5;229.5;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Hacken ou Nul;1.746;300;-300;-300;Perdu
5/20/2018;Bet365;Autre Tipster;Basketball;Simple;san martin + san lorenzzo -4.5;1.96;200;392;192;Gagne
5/20/2018;MarathonBet;Autre Tipster;Hockey sur glace;Simple;usa-canada over 6.5;1.952;300;-300;-300;Perdu
5/20/2018;Pinnacle;Autre Tipster;Hockey sur glace;Simple;sweden -2;2.25;300;-300;-300;Perdu
5/20/2018;Bet365;Autre Tipster;Football;Simple;Kissamikos HT/FT;1.9;300;570;270;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Atalanta 0;1.892;180;-180;-180;Perdu
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Napoli -1;2.13;120;0;0;Rembourse
5/20/2018;Bet365;Autre Tipster;Football;Simple;Kauno Zalgiris Women -3.75 ht;1.725;200;345;145;Gagne
5/20/2018;Bet365;Autre Tipster;Football;Simple;Fortuna Hjorring Women -2.5 ht;1.75;200;350;150;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Aves 1.75;1.74;300;522;222;Gagne
5/20/2018;MarathonBet;Autre Tipster;Volleyball;Simple;losiak/kantor + turkey -1.5 set + netherlands;3.08;226;696.08;470.08;Gagne
5/20/2018;MarathonBet;Autre Tipster;Football;Simple;parnu 1.5;1.89;200;378;178;Gagne
5/20/2018;MarathonBet;Autre Tipster;Football;Simple;eibar 1;1.98;300;594;294;Gagne
5/20/2018;Bet365;Autre Tipster;Football;Simple;Spartak Trnava B -3.75 ht;1.85;200;365.7;165.7;Cashout
5/20/2018;188Bet;Autre Tipster;Football;Simple;tartu 2;1.79;180;322.2;142.2;Gagne
5/20/2018;Bet365;Autre Tipster;Football;Simple;HFK Olomouc B -1 ht;1.75;200;350;150;Gagne
5/20/2018;188Bet;Autre Tipster;Football;Simple;Stiinta Miroslava over 1.5 ht;2.04;180;367.2;187.2;Gagne
5/20/2018;188Bet;Autre Tipster;Football;Simple;Stiinta Miroslava over 1.25 ht;1.65;120;198;78;Gagne
5/20/2018;188Bet;Autre Tipster;Football;Simple;Stiinta Miroslava -0.5 ht;1.98;300;-300;-300;Perdu
5/20/2018;188Bet;Autre Tipster;Football;Simple;Viktoria Otrokovice v FK Hodonin pick: Over 1.5 ht;1.91;300;573;273;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;roskilde;2.11;300;633;333;Gagne
5/20/2018;Bet365;Autre Tipster;Football;Simple;shit;2.5;120;-120;-120;Perdu
5/20/2018;Bet365;Autre Tipster;Football;Simple;khangarid -2 ht;1.45;200;0;0;Rembourse
5/20/2018;MarathonBet;Autre Tipster;Basketball;Simple;joventut 3.5;1.99;200;-200;-200;Perdu
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Machida Zelvia;2.75;300;-300;-300;Perdu
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Tokushima;2.14;300;-300;-300;Perdu
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Renofa;3.15;300;-300;-300;Perdu
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Kashiwa;1.813;300;543.9;243.9;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Jeju United;2.52;300;-300;-300;Perdu
5/20/2018;Bet365;Autre Tipster;Football;Simple;Melbourne Victory U21 or X;1.72;300;516;216;Gagne
5/20/2018;Netbet;Autre Tipster;Basketball;Simple;murcia -1.5;1.92;200;384;184;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Tianjin Quanjian;1.763;270;476.01;206.01;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Incheon United -VS- Ulsan Hyundai OVER 2.5;2.08;300;-300;-300;Perdu
5/20/2018;Bet365;Autre Tipster;Football;Simple;la villa fc w - 1.5;4.33;185;801.05;616.05;Gagne
5/20/2018;Bet365;Autre Tipster;Football;Simple;la villa fc w - 1.5;5;65;325;260;Gagne
5/20/2018;Bet365;Autre Tipster;Football;Simple;la villa fc w to score 2nd goal;3.25;240;780;540;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;reno 1868;1.78;300;-300;-300;Perdu
5/20/2018;Bet365;Autre Tipster;Football;Simple;glenfield w -2;1.9;250;475;225;Gagne
5/20/2018;Bet365;Autre Tipster;Football;Simple;medellin rt9;2.62;300;-300;-300;Perdu
5/20/2018;MarathonBet;Autre Tipster;Rugby;Simple;Jaguares + St Georges;2.055;300;616.5;316.5;Gagne
5/20/2018;188Bet;Autre Tipster;Football;Simple;independiente fbc over 0.5 team goals;2.06;300;-300;-300;Perdu
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Santa Cruz PE - Botafogo PB Full Event Over 3.5;1.78;300;534;234;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Talleres de Cordoba - Boca Juniors Full Event Over 3.;1.98;270;-270;-270;Perdu
5/20/2018;Netbet;Autre Tipster;Football;Simple;Over 1.5 HT : Imperatriz;2.1;300;630;330;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Union Espanola 0;1.95;250;487.5;237.5;Gagne
5/20/2018;Bet365;Autre Tipster;Volleyball;Simple;Loyola/Evandro;1.8;225;405;180;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Under 2.25 : Independiente;1.952;300;442.8;142.8;Moitie gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Over 1.25 HT : Potosi;2.05;450;922.5;472.5;Gagne
5/20/2018;Pinnacle;Autre Tipster;Football;Simple;Atletico Mineiro -0.75;2.41;350;596.75;246.75;Moitie gagne
5/20/2018;Pinnacle;Autre Tipster;Football;Simple;Nice 1.25;1.909;250;363.63;113.63;Moitie gagne
5/20/2018;Pinnacle;Autre Tipster;Football;Simple;Lyon Team : Under 2.25;2.01;250;-250;-250;Perdu
5/20/2018;Asianodds;Autre Tipster;Football;Simple;Villareal 1;1.94;250;485;235;Gagne
5/20/2018;Asianodds;Autre Tipster;Football;Simple;palmeiras -1.25;2;250;500;250;Gagne
5/20/2018;Bet365;Autre Tipster;Football;Simple;Over 3.75 : Red Star Belgrade;1.81;450;814.5;364.5;Gagne
5/19/2018;Pinnacle;Antoine Basket Cuts;Basketball;Simple;Over 173 : Saski Baskonia;1.925;300;577.5;277.5;Gagne
5/19/2018;Pinnacle;Antoine Basket Cuts;Basketball;Simple;Phoenix Mercury - Dallas Wings Full Event Under 164;1.943;300;0;0;Rembourse
5/19/2018;Bet365;Awer;Football;Simple;spatak hulin -1;1.85;300;0;0;Rembourse
5/19/2018;Pinnacle;Awer;Football;Simple;sparta prague -1;2.22;300;0;0;Rembourse
5/19/2018;Asianodds;Awer;Football;Simple;FK Mlada Boleslav -VS- Dukla Praha OVER 2.75;2.03;300;-300;-300;Perdu
5/19/2018;Pinnacle;Awer;Cyclisme;Simple;Miguel Angel Lopez;1.763;297;523.61;226.61;Gagne
5/19/2018;Pinnacle;Awer;Football;Simple;Dynamo Ceske Budejovice U19 0;1.97;300;-300;-300;Perdu
5/19/2018;Pinnacle;Basket LNB;Basketball;Simple;evreux -3.5;1.826;300;-300;-300;Perdu
5/19/2018;Asianodds;Bekantan;Football;Simple;Persipura Jayapura -0.75;1.81;250;452.5;202.5;Gagne
5/19/2018;Bet365;BetVolley;Volleyball;Simple;czech -1.5 set;2.32;275;-275;-275;Perdu
5/19/2018;MarathonBet;BetVolley;Volleyball;Simple;czech+portugal;2.35;385;-385;-385;Perdu
5/19/2018;Bet365;BetVolley;Volleyball;Simple;portugal -1.5 set;1.81;330;597.3;267.3;Gagne
5/19/2018;Pinnacle;Birjan;Football;Simple;NY City + New England Revolution 0.25;2.02;250;-250;-250;Perdu
5/19/2018;Asianodds;Birjan;Football;Simple;Independiente -0.25;1.95;250;-250;-250;Perdu
5/19/2018;Asianodds;Brucinger;Football;Simple;Over 0.75 HT : Fenerbahce;2.05;300;615;315;Gagne
5/19/2018;Asianodds;Brucinger;Football;Simple;rabat over 2.75;2.01;434;-434;-434;Perdu
5/19/2018;Asianodds;Brucinger;Football;Simple;Over 2.5 : Ayacucho;2.25;300;675;375;Gagne
5/19/2018;Netbet;Cheser;Football;Simple;Over 0.5 : Retz (oups le sizing. un peu sur MarathonBet);1.96;413;809.48;396.48;Gagne
5/19/2018;Asianodds;Cheser;Football;Simple;Over 1.5 : Dublin;1.943;200;388.6;188.6;Gagne
5/19/2018;Asianodds;Garfield;Football;Simple;Cracovie -0.25;2.04;300;-300;-300;Perdu
5/19/2018;Asianodds;Garfield;Football;Simple;Over 2.5 : Cracovie;1.9;150;285;135;Gagne
5/19/2018;Pinnacle;Garfield;Football;Simple;Over 2.5 : Lechia;2.04;300;-300;-300;Perdu
5/19/2018;MarathonBet;Garfield;Football;Simple;riga w 1;2;98;196;98;Gagne
5/19/2018;France-Pari;Garfield;Football;Simple;riga w over 3.5;1.65;150;247.5;97.5;Gagne
5/19/2018;MarathonBet;Garfield;Football;Simple;Motor lublin u19 -0.75;1.75;150;262.5;112.5;Gagne
5/19/2018;Netbet;Garfield;Football;Simple;Over 3.5 : Progres U19;1.84;303;557.52;254.52;Gagne
5/19/2018;MarathonBet;Garfield;Football;Simple;Kohtla +1.5 (0-1);1.82;300;546;246;Gagne
5/19/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Over 5.5 : Winnipeg;1.917;250;-250;-250;Perdu
5/19/2018;Pinnacle;Ludo;Football;Simple;Kaisar Kyzylorda;1.689;500;-500;-500;Perdu
5/19/2018;Asianodds;Mr Betting;Football;Simple;barcelona guayaquil or draw;1.89;250;-250;-250;Perdu
5/19/2018;Pinnacle;Mr Betting;Football;Simple;Mitre de Santiago Del Estero ou Nul;1.952;252;-252;-252;Perdu
5/19/2018;Netbet;Mr Henryk;Volleyball;Simple;bip w;1.82;204;371.28;167.28;Gagne
5/19/2018;Bet365;Mr Henryk;Volleyball;Simple;bip w -1.5 set;2.1;200;-200;-200;Perdu
5/19/2018;Bet365;Mr Henryk;Football;Simple;Santa Clarita BH Women;2.5;100;-100;-100;Perdu
5/19/2018;Bet365;Mr Henryk;Football;Simple;Santa Clarita BH Women 0;1.8;300;0;0;Rembourse
5/19/2018;Asianodds;Norskii;Football;Simple;Stromsgodset -0.75;1.65;100;165;65;Gagne
5/19/2018;Netbet;Nowi;Tennis;Simple;Ruusuvori (attention combo. un peu sur 365 et Mbet);2;300;600;300;Gagne
5/19/2018;Pinnacle;Pe2ro;Football;Simple;Frankfurt -0.5 BOOKINGS;1.709;200;341.8;141.8;Gagne
5/19/2018;188Bet;Rado;Football;Simple;Over 3.5 HT : istanbul Basaksehir;2.08;300;624;324;Gagne
5/19/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Leinster -7;1.884;300;-300;-300;Perdu
5/19/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Toulouse - Castres over 44.5;1.917;280;-280;-280;Perdu
5/19/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;blues + 12.5;1.869;300;560.7;260.7;Gagne
5/19/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Waratahs +5;1.961;300;588.3;288.3;Gagne
5/19/2018;Bet365;Rugby Tipster 15;Rugby;Simple;toulon-lyon over 47.5;2;300;-300;-300;Perdu
5/19/2018;188Bet;Time Bomb;Football;Simple;Kaisar Kyzylorda;1.72;500;-500;-500;Perdu
5/19/2018;Asianodds;Zigfrid;Football;Simple;St Etienne -0.75;1.806;400;722.4;322.4;Gagne
5/19/2018;Asianodds;Zigfrid;Football;Simple;bordeaux -0.75;1.813;400;725.2;325.2;Gagne
5/19/2018;Pinnacle;Zigfrid;Football;Simple;Istra -0.75;1.719;400;-400;-400;Perdu
5/19/2018;Asianodds;Autre Tipster;Football;Simple;Coritiba;2.33;300;-300;-300;Perdu
5/19/2018;Bet365;Autre Tipster;Football;Simple;Sloboda Tuzla +1 (3 WAY) = X2;1.66;210;-210;-210;Perdu
5/19/2018;Bet365;Autre Tipster;Football;Simple;Arsenal Kyiv - Kremin 1HF Over 1.5;1.8;300;540;240;Gagne
5/19/2018;Bet365;Autre Tipster;Football;Simple;Arsenal Kyiv - Kremin 1HF Over 1.75;1.95;300;442.5;142.5;Moitie gagne
5/19/2018;Bet365;Autre Tipster;Football;Simple;Cherkaskyi Dnipro ht;1.72;300;-300;-300;Perdu
5/19/2018;188Bet;Autre Tipster;Football;Simple;Deportivo Santani +0/0.5;1.78;300;-300;-300;Perdu
5/19/2018;Pinnacle;Autre Tipster;Football;Simple;Amiens 1.75;1.99;300;597;297;Gagne
5/19/2018;Asianodds;Autre Tipster;Football;Simple;Trelleborg ou Nul;1.952;300;585.6;285.6;Gagne
5/19/2018;Asianodds;Autre Tipster;Football;Simple;Cracovie;1.89;300;-300;-300;Perdu
