Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
8/25/2018;MarathonBet;Autre Tipster;Rugby;Simple;Sydney Roosters + Melbourne Storm;2.31;400;-400;-400;Perdu
8/25/2018;Asianodds;Catced Bk;Football;Simple;Atlanta United;1.819;200;363.8;163.8;Gagne
8/25/2018;188Bet;Mr Betting;Football;Simple;Sol de America 0.25;1.82;300;-300;-300;Perdu
8/25/2018;Pinnacle;Birjan;Football;Simple;Over 3 : Los Angeles - Galaxy + Atlanta -0.25;2.32;250;-250;-250;Perdu
8/25/2018;Bet365;SGB;Football;Simple;Over 15.5 corners : CIE Ranch;2.1;250;525;275;Gagne
8/25/2018;188Bet;Blink18222;Football;Simple;Haras El Hedoud ou Nul;1.86;250;-250;-250;Perdu
8/25/2018;Pinnacle;Mr Betting;Football;Simple;Colon Santa Fe 0.25;1.74;300;-300;-300;Perdu
8/25/2018;Asianodds;ASFromPortugal;Football;Simple;Chaves 0.25;1.97;250;-250;-250;Perdu
8/25/2018;Bet365;Xargos;Basketball;Simple;Over 92.5 : Bahamas W;1.8;300;540;240;Gagne
8/25/2018;MarathonBet;Jorge_Javier;Tennis;Simple;Potapova;2.55;110;-110;-110;Perdu
8/25/2018;Asianodds;Autre Tipster;Football;Simple;Over 2 : Getafe;2.14;250;0;0;Rembourse
8/25/2018;Asianodds;Brucinger;Football;Simple;Boulogne;2.07;300;621;321;Gagne
8/25/2018;MarathonBet;Jorge_Javier;Tennis;Simple;Potapova;1.92;90;-90;-90;Perdu
8/24/2018;188Bet;Autre Tipster;Rugby;Simple;Aurillac +8.5 (ö completer);1.85;250;-250;-250;Perdu
8/24/2018;Pinnacle;Awer;Football;Simple;Vysocina Jihlava -1.5;2.04;300;-300;-300;Perdu
8/24/2018;Pinnacle;Awer;Football;Simple;hlucin -1;2.14;300;-300;-300;Perdu
8/24/2018;Pinnacle;Awer;Football;Simple;spartak hulin +2;1.769;281;0;0;Rembourse
8/24/2018;Bet365;IV0815;Football;Simple;BSG Wismut Gera - VFL 05 Hohenstein-Ernstthal Under 2.5;2.35;250;-250;-250;Perdu
8/24/2018;MarathonBet;BetVolley;Volleyball;Simple;turkey W;2.41;71;171.11;100.11;Gagne
8/24/2018;Pinnacle;BetVolley;Volleyball;Simple;turkey w;2.25;259;582.75;323.75;Gagne
8/24/2018;Bet365;Awer;Hockey sur glace;Simple;kobra praha over 6.5;1.9;300;570;270;Gagne
8/24/2018;Bet365;BetVolley;Volleyball;Simple;bucaneros de la guaira + spain W + Spain;2.12;330;699.6;369.6;Gagne
8/24/2018;Bet365;BetVolley;Volleyball;Simple;portugal + bucaneros de la guaira - 1.5;1.84;330;607.2;277.2;Gagne
8/24/2018;Bet365;Awer;Hockey sur glace;Simple;kobra praha +2.5;1.85;300;-300;-300;Perdu
8/24/2018;Pinnacle;Jorge_Javier;Tennis;Simple;Georgina Garcia Perez - Marie Bouzkova FT Over 21.5;1.9;175;332.5;157.5;Gagne
8/24/2018;Pinnacle;Jorge_Javier;Tennis;Simple;Aryna Sabalenka - Julia Goerges Full Event Over 21.5;1.854;200;370.8;170.8;Gagne
8/24/2018;MarathonBet;Jorge_Javier;Tennis;Simple;Georgina Garcia Perez - Marie Bouzkova FT Over 21.5;1.97;25;49.25;24.25;Gagne
8/24/2018;Pinnacle;Jorge_Javier;Tennis;Simple;muchova;1.793;200;358.6;158.6;Gagne
8/24/2018;Bet365;Opsimos;Volleyball;Simple;Women Turkey U19 Women -1.5 (Match Handicap - Sets);1.72;200;344;144;Gagne
8/24/2018;Bet365;Autre Tipster;Tennis;Simple;WESSELS;2.5;100;-100;-100;Perdu
8/24/2018;Bet365;Opsimos;Volleyball;Simple;russia -1.5;2.5;200;500;300;Gagne
8/24/2018;Asianodds;Slavs Tips;Football;Simple;USA U18;2.13;200;-200;-200;Perdu
8/24/2018;Bet365;Autre Tipster;Football;Simple;dhoe;7.5;80;-80;-80;Perdu
8/24/2018;Bet365;Autre Tipster;Football;Simple;Kristina Kucova;3.75;120;-120;-120;Perdu
8/24/2018;Asianodds;Blink18222;Football;Simple;zhetysu B over 0.75 HT;2.13;250;391.25;141.25;Moitie gagne
8/24/2018;Bet365;Autre Tipster;Tennis;Simple;Remondina;4;80;-80;-80;Perdu
8/24/2018;Asianodds;Rusp;Football;Simple;arsenal tula 0;2.09;400;-400;-400;Perdu
8/24/2018;Bet365;The Turing Bombe;Football;Simple;FK Ventspils - Riga FC;3.2;250;-250;-250;Perdu
8/24/2018;MarathonBet;Nowi;Tennis;Simple;JULIAN LENZ;2.77;211;-211;-211;Perdu
8/24/2018;Bet365;Ludo Picks Perso;Basketball;Simple;beijing beikong -2.5 3rd quart;1.83;100;-100;-100;Perdu
8/24/2018;Bet365;Ludo Picks Perso;Basketball;Simple;beijing beikong -17.5 ht;1.83;100;-100;-100;Perdu
8/24/2018;Pinnacle;Awer;Football;Simple;FK Pribram U19 -0.75;2.35;300;-300;-300;Perdu
8/24/2018;MarathonBet;Autre Tipster;Rugby;Simple;North Queensland Cowboys;1.54;400;616;216;Gagne
8/24/2018;Bet365;Ludo Picks Perso;Football;Simple;south korea w -1.75 HT;2;100;200;100;Gagne
8/24/2018;Asianodds;The Turing Bombe;Football;Simple;Oakleigh Cannon - Pascoe Vale;3.62;250;-250;-250;Perdu
8/24/2018;Asianodds;Slavs Tips;Football;Simple;FK Mlada Boleslav U19 + 1;1.628;250;407;157;Gagne
8/24/2018;MarathonBet;Slavs Tips;Football;Simple;FK Mlada Boleslav U19 + 1;1.76;50;88;38;Gagne
8/24/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Under 6.5 Ak Bars Kazan - Lokomotiv Yaroslavl + Under 6 HC Olomouc - Admiral Vladivostok;1.318;250;329.5;79.5;Gagne
8/24/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Taranaki -9;1.9;300;570;270;Gagne
8/24/2018;Bet365;Anonim31;Basketball;Simple;bayern munich + 1;1.83;200;366;166;Gagne
8/24/2018;MarathonBet;Hockey Betting;Hockey sur glace;Simple;zvezda - 1.5;1.909;240.5;459.11;218.61;Gagne
8/24/2018;Bet365;Anonim31;Basketball;Simple;BG 74 G_ttingen -3.5;1.83;150;274.5;124.5;Gagne
8/24/2018;Asianodds;IV0815;Football;Simple;Budissa Bautzen -0.25;2.08;250;-125;-125;Moitie perdu
8/24/2018;Asianodds;Mr Betting;Football;Simple;alianza lima or x;2.02;300;-300;-300;Perdu
8/24/2018;Bet365;ThePlayer34;Volleyball;Simple;japan -1.5;1.62;360;-360;-360;Perdu
8/24/2018;Pinnacle;Birjan;Football;Simple;Palmeiras + Flamengo;1.742;250;435.5;185.5;Gagne
8/24/2018;Betway;Cheser;Football;Simple;Over 4 : Augnabik;1.86;400;744;344;Gagne
8/24/2018;188Bet;Mr Betting;Football;Simple;Valledupar +1;1.76;300;0;0;Rembourse
8/24/2018;Betway;Cheser;Football;Simple;Over 4.5 : Augnabik;1.84;250;460;210;Gagne
8/24/2018;Asianodds;Anonim31;Basketball;Simple;Connecticut Sun W;2.46;150;369;219;Gagne
8/24/2018;Asianodds;Time Bomb;Football;Simple;Glasgow Rangers -0.75;1.92;750;1095;345;Moitie gagne
8/24/2018;188Bet;Rugby Tipster 15;Rugby;Simple;Over 41.5 : Montauban;1.83;90;-90;-90;Perdu
8/24/2018;10Bet;Rugby Tipster 15;Rugby;Simple;Over 42.5 : Montauban;1.84;90;-90;-90;Perdu
8/24/2018;MarathonBet;Rugby Tipster 15;Rugby;Simple;Over 41.5 : Montauban;1.76;98;-98;-98;Perdu
8/24/2018;Asianodds;Blink18222;Football;Simple;UFA 0.75;1.85;250;-125;-125;Moitie perdu
8/24/2018;Pinnacle;SGB;Football;Simple;Basel -1.5 corners;1.862;250;465.5;215.5;Gagne
8/24/2018;Bet365;Autre Tipster;Football;Simple;St Joseph's -1;1.975;240;0;0;Rembourse
8/24/2018;Asianodds;Marcip;Football;Simple;Celtic -0.75;1.95;250;-250;-250;Perdu
8/24/2018;Asianodds;Seifer;Football;Simple;celtic -1;1.9;250;-250;-250;Perdu
8/24/2018;MarathonBet;Time Bomb;Football;Simple;rops II -1;2.1;211;0;0;Rembourse
8/24/2018;MarathonBet;Time Bomb;Football;Simple;rops II -1.25;2.35;80;-40;-40;Moitie perdu
8/24/2018;PMU;Time Bomb;Football;Simple;rops II -0.75;1.85;215;306.38;91.38;Moitie gagne
8/24/2018;PMU;Time Bomb;Football;Simple;Rops II -1.25;2.02;297;-148.5;-148.5;Moitie perdu
8/23/2018;Bet365;ThePlayer34;Volleyball;Simple;Turkey W -2.5 SET 1;1.8;320;576;256;Gagne
8/23/2018;Pinnacle;Norskii;Football;Simple;Zenit -1.25;1.84;300;552;252;Gagne
8/23/2018;Asianodds;Time Bomb;Football;Simple;HIFK Helsinki -1;1.69;750;1267.5;517.5;Gagne
8/23/2018;MarathonBet;Nowi;Tennis;Simple;Rodriguez;1.74;200;348;148;Gagne
8/23/2018;Bet365;Opsimos;Volleyball;Simple;Serbia U19 Women to win 3-0;2.75;200;-200;-200;Perdu
8/23/2018;PMU;Blink18222;Football;Simple;fshm 2 -0.25;1.8;77;138.6;61.6;Gagne
8/23/2018;PMU;Blink18222;Football;Simple;fshm 2;2.05;172;352.6;180.6;Gagne
8/23/2018;MarathonBet;Hockey Betting;Hockey sur glace;Simple;karpat + ska;1.848;250;462;212;Gagne
8/23/2018;MarathonBet;Norskii;Football;Simple;bahrain u 23 +1;1.81;116;0;0;Rembourse
8/23/2018;Asianodds;Norskii;Football;Simple;bahrain u nder 23 0.75;1.98;99;-49.5;-49.5;Moitie perdu
8/23/2018;Asianodds;Autre Tipster;Football;Simple;zenit st pertersburg -1.5;2.035;300;610.5;310.5;Gagne
8/23/2018;Bet365;Mr Henryk;Volleyball;Simple;vala /salava;1.75;300;-300;-300;Perdu
8/23/2018;Bet365;Mr Henryk;Volleyball;Simple;japan w;2.62;200;-200;-200;Perdu
8/23/2018;Bet365;Jorge_Javier;Tennis;Simple;Heather Watson - Ayano Shimizu FT Over 17.5;1.9;200;-200;-200;Perdu
8/23/2018;MarathonBet;Jorge_Javier;Tennis;Simple;kalinskaya - 1;1.92;32;61.44;29.44;Gagne
8/23/2018;MarathonBet;Jorge_Javier;Tennis;Simple;kalinskaya;1.79;168;300.72;132.72;Gagne
8/23/2018;Bet365;Ludo Picks Perso;Basketball;Simple;beijing beikong -4.5 3rd quart;1.83;100;183;83;Gagne
8/23/2018;Pinnacle;Jorge_Javier;Tennis;Simple;perrin;2.33;100;-100;-100;Perdu
8/23/2018;Bet365;Jorge_Javier;Tennis;Simple;Naomi Broady - Georgina Garcia Perez FT Over 21.5;1.9;300;570;270;Gagne
8/23/2018;Pinnacle;Jorge_Javier;Tennis;Simple;Teichmann;2.01;200;402;202;Gagne
8/23/2018;Pinnacle;Rusp;Hockey sur glace;Simple;vityaz + 2;1.625;400;0;0;Rembourse
8/23/2018;Bet365;Zorro;Volleyball;Simple;vietnam + 2.5 set 3;1.61;200;-200;-200;Perdu
8/23/2018;MarathonBet;ThePlayer34;Volleyball;Simple;vietnam -2.5 set 3;2.17;240;-240;-240;Perdu
8/23/2018;MarathonBet;The Turing Bombe;Football;Simple;EC Bahia - Internacional RS;3.28;250;-250;-250;Perdu
8/23/2018;Bet365;Zorro;Football;Simple;sikkim himalayan -0.25;2.025;200;-100;-100;Moitie perdu
8/23/2018;MarathonBet;Nowi;Tennis;Simple;sakamoto;2.34;200;-200;-200;Perdu
8/23/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Metallurg Magnitogorsk - Traktor Chelyabinsk over 4.5 mix mbet;1.64;250;-250;-250;Perdu
8/23/2018;Bet365;Mr Henryk;Volleyball;Simple;matsyama/wada;2.1;300;-300;-300;Perdu
8/23/2018;MarathonBet;Hockey Betting;Hockey sur glace;Simple;zibir-torpedo over 4.5;1.909;240.5;459.11;218.61;Gagne
8/23/2018;Asianodds;Brucinger;Football;Simple;haukar 0;2.08;300;624;324;Gagne
8/23/2018;Bet365;Nowi;Tennis;Simple;dougaz -5.5;1.8;200;-200;-200;Perdu
8/23/2018;Bet365;Nowi;Tennis;Simple;herman;2;300;600;300;Gagne
8/23/2018;Bet365;Nowi;Tennis;Simple;loffhagen;1.8;300;-300;-300;Perdu
8/23/2018;Bet365;ThePlayer34;Volleyball;Simple;Philippines W -1.5 sets;1.57;360;565.2;205.2;Gagne
8/23/2018;Bet365;Jorge_Javier;Tennis;Simple;Gavrilova;3.25;100;-100;-100;Perdu
8/23/2018;Pinnacle;Birjan;Football;Simple;Tigres + Monterrey 0;1.869;250;467.25;217.25;Gagne
8/23/2018;Betway;Cheser;Football;Simple;Juventud Amatitlaneca 0.25;1.86;158;225.94;67.94;Moitie gagne
8/23/2018;188Bet;Mr Betting;Football;Simple;Lara 0 HT;1.725;300;0;0;Rembourse
8/23/2018;Asianodds;Brucinger;Football;Simple;Over 1.5 : Estudiantes Caracas;1.915;300;574.5;274.5;Gagne
8/23/2018;Asianodds;Cheser;Football;Simple;Young Boys -0.25;1.769;160;-80;-80;Moitie perdu
8/23/2018;188Bet;Rugby Tipster 15;Rugby;Simple;Counties Manukau -1.5;1.85;300;-300;-300;Perdu
8/23/2018;Bet365;Opsimos;Volleyball;Simple;Under 138.5 : Portugal;1.83;300;549;249;Gagne
8/23/2018;Bet365;Opsimos;Volleyball;Simple;Over 132.5 : Belgium W;1.83;200;366;166;Gagne
8/23/2018;Bet365;ThePlayer34;Volleyball;Simple;Suede;1.8;320;576;256;Gagne
8/23/2018;Betway;Estonian Sport;Football;Simple;Levadia -2.75;1.75;250;437.5;187.5;Gagne
8/23/2018;Bet365;Opsimos;Volleyball;Simple;Finland;2;300;-300;-300;Perdu
8/23/2018;Betway;Marcip;Football;Simple;Termalica -0.25;1.9;250;-250;-250;Perdu
8/22/2018;Pinnacle;Jorge_Javier;Tennis;Simple;zadoinov;1.595;200;319;119;Gagne
8/22/2018;MarathonBet;Autre Tipster;Football;Simple;wolfsburg W -1;2.2;300;-300;-300;Perdu
8/22/2018;Asianodds;Blink18222;Football;Simple;rotor volgograd;1.78;250;-250;-250;Perdu
8/22/2018;Bet365;ThePlayer34;Football;Simple;bangaluru 1.75;1.875;320;600;280;Gagne
8/22/2018;Pinnacle;BetVolley;Volleyball;Simple;portugal - 2.5;2.04;275;561;286;Gagne
8/22/2018;Bet365;Mr Henryk;Volleyball;Simple;indonesia;1.53;300;-300;-300;Perdu
8/22/2018;Bet365;Mr Henryk;Volleyball;Simple;indonesia - 1.5;2.62;200;-200;-200;Perdu
8/22/2018;Asianodds;Autre Tipster;Football;Simple;tyumen;1.81;300;-300;-300;Perdu
8/22/2018;Betway;Nowi;Tennis;Simple;brouwer;1.76;211;371.36;160.36;Gagne
8/22/2018;Bet365;Opsimos;Volleyball;Simple;Serbia U19 Women vs Romania U19 Women Under 130.5;1.83;200;366;166;Gagne
8/22/2018;Bet365;Opsimos;Volleyball;Simple;hongrie +2.5sets;1.9;200;-200;-200;Perdu
8/22/2018;Bet365;ThePlayer34;Volleyball;Simple;suisse +2.5set;1.72;320;550.4;230.4;Gagne
8/22/2018;MarathonBet;ThePlayer34;Volleyball;Simple;suisse +13.5;1.97;110;216.7;106.7;Gagne
8/22/2018;MarathonBet;ThePlayer34;Volleyball;Simple;suisse +14.5;1.93;130;250.9;120.9;Gagne
8/22/2018;Betway;Zorro;Tennis;Simple;brouwer under 8.5 set 1;2;132;-132;-132;Perdu
8/22/2018;Bet365;Jorge_Javier;Tennis;Simple;abanda;1.61;200;322;122;Gagne
8/22/2018;Pinnacle;Jorge_Javier;Tennis;Simple;Fanny Stollar - Barbora Krejcikova Full Event Over 21.5;2.04;200;408;208;Gagne
8/22/2018;Pinnacle;Jorge_Javier;Tennis;Simple;frech;1.847;200;-200;-200;Perdu
8/22/2018;MarathonBet;Nowi;Tennis;Simple;galppini;1.82;200;364;164;Gagne
8/22/2018;MarathonBet;Zorro;Volleyball;Simple;china set 3;2;94;188;94;Gagne
8/22/2018;Bet365;Anonim31;Basketball;Simple;chalons reims -4.5;1.83;150;274.5;124.5;Gagne
8/22/2018;Asianodds;The Turing Bombe;Football;Simple;Incheon United FC - Jeonnam Dragons mix mbet maniteak;3.63;250;-250;-250;Perdu
8/22/2018;Asianodds;The Turing Bombe;Football;Simple;Fagiano Okayama FC - Tokushima;3.36;250;-250;-250;Perdu
8/22/2018;MarathonBet;Mr Henryk;Volleyball;Simple;china;1.65;200;330;130;Gagne
8/22/2018;188Bet;Cheser;Football;Simple;partizan belgrad U19 -1.5;1.77;400;-400;-400;Perdu
8/22/2018;Asianodds;Zigfrid;Football;Simple;urawa -1;2.13;600;0;0;Rembourse
8/22/2018;Bet365;ThePlayer34;Volleyball;Simple;japan;1.66;320;531.2;211.2;Gagne
8/22/2018;Bet365;Zorro;Volleyball;Simple;taiwan -5.5 set 1;1.8;240;-240;-240;Perdu
8/22/2018;Asianodds;TheBasketWizard;Basketball;Simple;japan -19;1.961;250;-250;-250;Perdu
8/22/2018;Bet365;ThePlayer34;Football;Simple;taiwan -9.5 set1;1.83;240;-240;-240;Perdu
8/22/2018;MarathonBet;Nowi;Tennis;Simple;Mc hugh;1.6;98;-98;-98;Perdu
8/22/2018;Bet365;Nowi;Tennis;Simple;houghton;2.25;200;-200;-200;Perdu
8/22/2018;Bet365;ThePlayer34;Volleyball;Simple;Nepal v Chinese Taipei Under 122.5;1.833;240;-240;-240;Perdu
8/22/2018;Bet365;Nowi;Tennis;Simple;varona;2.37;200;474;274;Gagne
8/22/2018;Bet365;Nowi;Tennis;Simple;agabigun;2.5;200;500;300;Gagne
8/22/2018;Bet365;Nowi;Tennis;Simple;torebko ocleppo brower;1.75;280;-280;-280;Perdu
8/22/2018;Asianodds;Anonim31;Basketball;Simple;Magnolia -2;1.819;200;363.8;163.8;Gagne
8/22/2018;Bet365;Cheser;Football;Simple;Over 6 : Berserkir;1.975;240;0;0;Rembourse
8/22/2018;Pinnacle;Autre Tipster;Football;Simple;Crvena Zvezda : Over 1 Team Totals;2.77;250;-250;-250;Perdu
8/22/2018;188Bet;ASFromPortugal;Football;Simple;Over 7.5 corners : Benfica - PAOK;2.01;250;-250;-250;Perdu
8/22/2018;Bet365;Blink18222;Football;Simple;Over 0.5 HT : QPR;2.5;240;600;360;Gagne
8/22/2018;Asianodds;Brucinger;Football;Simple;Over 2.5 : Mjondalen;1.98;300;-300;-300;Perdu
8/22/2018;MarathonBet;Jorge_Javier;Tennis;Simple;Lisicki;2.55;200;-200;-200;Perdu
8/22/2018;Bet365;Autre Tipster;Football;Simple;Over 2.25 : Silla - Roda;1.95;240;-120;-120;Moitie perdu
8/22/2018;Bet365;Blink18222;Football;Simple;Over 3.5 : Hassleholms;2;250;500;250;Gagne
8/22/2018;Asianodds;The Turing Bombe;Football;Simple;Londrina EC - AA Ponte Preta;3;250;-250;-250;Perdu
8/22/2018;Asianodds;Norskii;Football;Simple;Mjondalen 0;1.97;300;0;0;Rembourse
8/22/2018;Bet365;Atlantic Puffin;Football;Simple;Trelleborgs;1.9;225;-225;-225;Perdu
8/22/2018;Asianodds;Brucinger;Football;Simple;Tigres do Brasil -1 (ö completer);1.99;209;415.91;206.91;Gagne
8/21/2018;MarathonBet;Brucinger;Football;Simple;wurzburger kickers -1;2.21;300;663;363;Gagne
8/21/2018;MarathonBet;Nowi;Tennis;Simple;geens;2.22;205;455.1;250.1;Gagne
8/21/2018;MarathonBet;Hockey Betting;Hockey sur glace;Simple;combo under 6 + over 4.5;2.05;250;-250;-250;Perdu
8/21/2018;Asianodds;Brucinger;Football;Simple;FC Ararat Yerevan II - FC Erebuni Full Event Over 4;1.799;300;0;0;Rembourse
8/21/2018;Pinnacle;Jorge_Javier;Tennis;Simple;Kontaveit -1.5 sets;3.67;100;0;0;Annule
8/21/2018;Bet365;Jorge_Javier;Tennis;Simple;Kontaveit (un peu Betfair);2.25;300;0;0;Annule
8/21/2018;Bet365;Jorge_Javier;Tennis;Simple;kiick;1.62;200;-200;-200;Perdu
8/21/2018;MarathonBet;Jorge_Javier;Tennis;Simple;gorgodze+kostyuk;1.974;300;592.2;292.2;Gagne
8/21/2018;Asianodds;The Turing Bombe;Football;Simple;Breidablik Kopavogur - Valur Reykjavik;3.47;250;-250;-250;Perdu
8/21/2018;Pinnacle;Jorge_Javier;Tennis;Simple;Katie Boulter - Naomi Broady Full Event Over 21.5;1.97;200;394;194;Gagne
8/21/2018;Pinnacle;Jorge_Javier;Tennis;Simple;ann li;2.16;200;-200;-200;Perdu
8/21/2018;MarathonBet;Seifer;Football;Simple;melbourne victory 0;1.97;250;-250;-250;Perdu
8/21/2018;Bet365;Cheser;Football;Simple;japan w -6.5;1.9;300;570;270;Gagne
8/21/2018;Asianodds;Cheser;Football;Simple;japan w -6;1.8;303;545.4;242.4;Gagne
8/21/2018;Asianodds;Cheser;Football;Simple;japan w -5.25;1.83;400;732;332;Gagne
8/21/2018;Pinnacle;Awer;Football;Simple;slovacko u 21 over 4.25;1.99;300;597;297;Gagne
8/21/2018;Pinnacle;Pe2ro;Football;Simple;bilbao under 5.5;1.877;200;-200;-200;Perdu
8/21/2018;Bet365;Nowi;Tennis;Simple;ceppellini;2.37;200;474;274;Gagne
8/21/2018;Bet365;Nowi;Tennis;Simple;wenger + escoffier;2.3;200;-200;-200;Perdu
8/21/2018;Bet365;Nowi;Tennis;Simple;staeheli;1.72;300;516;216;Gagne
8/21/2018;Bet365;Nowi;Tennis;Simple;skatov + loffhagen;1.77;300;-300;-300;Perdu
8/21/2018;Bet365;Nowi;Tennis;Simple;sanchez + galopinni;1.82;140;-140;-140;Perdu
8/21/2018;MarathonBet;Nowi;Tennis;Simple;sanchez + galopinni;1.81;160;-160;-160;Perdu
8/21/2018;Bet365;Nowi;Tennis;Simple;ocleppo;1.66;300;498;198;Gagne
8/21/2018;Pinnacle;Jorge_Javier;Tennis;Simple;Radwanska -1.5 sets;5.51;100;-100;-100;Perdu
8/21/2018;BetFair;Jorge_Javier;Tennis;Simple;Radwanska (un peu Marathon);3.05;202;-202;-202;Perdu
8/21/2018;Bet365;Jorge_Javier;Tennis;Simple;Flipkens/Van Uytvanck;2.5;200;-200;-200;Perdu
8/21/2018;Bet365;Jorge_Javier;Tennis;Simple;Flipkens/Van Uytvanck 2-0;4;100;-100;-100;Perdu
8/21/2018;Asianodds;Rado;Football;Simple;Kasimpasa SK - Istanbul Basaksehir FK over 2.5 SINGBET / tu t'es fait singbete;1.83;300;0;0;Annule
8/21/2018;Asianodds;Autre Tipster;Football;Simple;Crystal Palace 1.25;2.08;250;-250;-250;Perdu
8/21/2018;Bet365;Cheser;Football;Simple;Kristiansund 2 +1;1.775;240;0;0;Rembourse
8/21/2018;Pinnacle;Safin;Football;Simple;Union Comercio - UTC Cajamarca Full Event Under 2.25;1.909;300;-300;-300;Perdu
8/20/2018;MarathonBet;Estonian Sport;Football;Simple;Paide II + 4.25;1.89;168;242.76;74.76;Moitie gagne
8/20/2018;Pinnacle;Pe2ro;Football;Simple;Atalanta BC (Bookings) - Frosinone (Bookings) Full Event Under 4;1.935;100;193.5;93.5;Gagne
8/20/2018;Pinnacle;Pe2ro;Football;Simple;Crystal Palace (Bookings) - Liverpool (Bookings) Full Event Under 3.5;1.709;200;-200;-200;Perdu
8/20/2018;MarathonBet;Estonian Sport;Football;Simple;Ajax Lasnamae v K-Jarve JK Jarve (0-0) Under 3.75;1.8;250;450;200;Gagne
8/20/2018;Asianodds;Seifer;Football;Simple;japan u 20 W 0;1.8;250;450;200;Gagne
8/20/2018;MarathonBet;Awer;Football;Simple;viktoria plzen u 21 - 1.5 HT;1.74;300;-300;-300;Perdu
8/20/2018;MarathonBet;Blink18222;Football;Simple;taraz -1.5;1.96;170;333.2;163.2;Gagne
8/20/2018;Bet365;24tomas;Basketball;Simple;indonesia u 180.5;1.83;160;-160;-160;Perdu
8/20/2018;Asianodds;The Turing Bombe;Football;Simple;Busan I. Park - Seongnam;3.24;250;-250;-250;Perdu
8/20/2018;Bet365;Ludo Picks Perso;Football;Simple;NE TOUCHE PLUS A RIEN NI ZORRO NI PERSO;2;150;-150;-150;Perdu
8/20/2018;MarathonBet;Seifer;Football;Simple;peerless 0;1.96;250;490;240;Gagne
8/20/2018;MarathonBet;Seifer;Football;Simple;peerless -1;1.9;250;475;225;Gagne
8/20/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Toros Neftekamsk 0;1.552;250;-250;-250;Perdu
8/20/2018;Asianodds;The Turing Bombe;Football;Simple;FC Torpedo-Maz Minsk - FC Gomel + combo 188;2.915;300;-300;-300;Perdu
8/20/2018;MarathonBet;Jorge_Javier;Tennis;Simple;giorgi;1.86;200;372;172;Gagne
8/20/2018;MarathonBet;Jorge_Javier;Tennis;Simple;sakkari;1.78;200;-200;-200;Perdu
8/20/2018;Asianodds;IV0815;Football;Simple;hertha berlin -1;2.06;250;0;0;Rembourse
8/20/2018;Bet365;Nowi;Tennis;Simple;zahraj;1.66;300;498;198;Gagne
8/20/2018;Bet365;Nowi;Tennis;Simple;agabigun;1.66;300;498;198;Gagne
8/20/2018;Bet365;ThePlayer34;Volleyball;Simple;Set 1 - Pakistan -4.5;1.833;320;586.56;266.56;Gagne
8/20/2018;Bet365;ThePlayer34;Volleyball;Simple;Pakistan v Mongolia Under 139.5;1.833;360;654;294;Cashout
8/20/2018;MarathonBet;Zorro;Football;Simple;iran u 23 -2.25;2.07;90;-90;-90;Perdu
8/20/2018;MarathonBet;Zorro;Football;Simple;iran u 23 -1.5;1.55;200;-200;-200;Perdu
8/20/2018;MarathonBet;Cheser;Football;Simple;iran u 23 -2;1.85;50;-50;-50;Perdu
8/20/2018;Asianodds;Cheser;Football;Simple;iran u 23 -1.75;1.66;350;-350;-350;Perdu
8/20/2018;Pinnacle;Birjan;Football;Simple;Herediano + Porto Alegre;1.892;250;473;223;Gagne
8/20/2018;Pinnacle;ThePlayer34;Volleyball;Simple;saudi arabia -1.5;1.571;240;377.04;137.04;Gagne
8/20/2018;Asianodds;Anonim31;Basketball;Simple;Washington Mystics W +1.5;1.94;48;-48;-48;Perdu
8/20/2018;Asianodds;Anonim31;Basketball;Simple;Washington Mystics W +2.5;1.83;152;-152;-152;Perdu
8/20/2018;Betway;Xargos;Basketball;Simple;Under 146.5 : Gimnastico W - Univ de Chile W;1.81;300;-300;-300;Perdu
8/20/2018;Bet365;BetVolley;Volleyball;Simple;Republique Dominicaine W -1.5 sets;2.37;165;391.05;226.05;Gagne
8/20/2018;Betway;Xargos;Basketball;Simple;Under 177.5 : San Francisco;1.85;300;-300;-300;Perdu
8/20/2018;188Bet;Mr Betting;Football;Simple;Universidad Catolica Santiago ou Nul;1.93;300;579;279;Gagne
8/20/2018;188Bet;ASFromPortugal;Football;Simple;Braga -0.25;2.31;250;-125;-125;Moitie perdu
8/20/2018;Bet365;BetVolley;Volleyball;Simple;Cuba W + Republique Dominicaine W;1.93;385;743.05;358.05;Gagne
8/20/2018;188Bet;ASFromPortugal;Football;Simple;Over 5 : Santa Clara;1.97;250;492.5;242.5;Gagne
8/20/2018;MarathonBet;Mr Betting;Football;Simple;Santa Rosa 0;1.7;150;255;105;Gagne
8/20/2018;Asianodds;Autre Tipster;Football;Simple;Las Palmas -0.75;1.95;300;585;285;Gagne
8/20/2018;Asianodds;Autre Tipster;Football;Simple;Getafe +2;1.96;300;0;0;Rembourse
8/20/2018;Pinnacle;Birjan;Football;Simple;Los Angeles FC + Atlanta United -0.25;1.98;250;495;245;Gagne
8/20/2018;Betway;Xargos;Basketball;Simple;Under 148.5 : New Crusaders W;1.85;300;555;255;Gagne
