Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
6/29/2018;Bet365;The Turing Bombe;Football;Simple;FC Lahti - HJK Helsinki;3.6;250;-250;-250;Perdu
6/29/2018;Asianodds;Anonim31;Basketball;Simple;Congo +7;1.854;200;370.8;170.8;Gagne
6/29/2018;Asianodds;Anonim31;Basketball;Simple;Geelong Supercats 5.5;1.97;50;98.5;48.5;Gagne
6/29/2018;Asianodds;Anonim31;Basketball;Simple;Seattle W -1.5;1.909;200;381.8;181.8;Gagne
6/29/2018;Asianodds;Brucinger;Football;Simple;Over 3 : JJK;2.34;300;-300;-300;Perdu
6/29/2018;Asianodds;Cheser;Football;Simple;Over 3 : Ellidi;1.92;200;384;184;Gagne
6/29/2018;Asianodds;Ludo Picks Perso;Football;Simple;rochdale rovers -1 ht;1.7;100;-100;-100;Perdu
6/29/2018;Asianodds;Ludo Picks Perso;Football;Simple;chayka 0;2.69;100;0;0;Rembourse
6/29/2018;Asianodds;Ludo Picks Perso;Football;Simple;chertanovo +1;1.67;100;0;0;Rembourse
6/29/2018;Asianodds;Ludo Picks Perso;Football;Simple;Oakleigh Cannons U20 -3.25;2.14;100;-100;-100;Perdu
6/29/2018;Asianodds;Autre Tipster;Football;Simple;Brisbane Knights un peu bwin/unibet;2.51;200;-200;-200;Perdu
6/29/2018;Asianodds;Autre Tipster;Football;Simple;Under 3.5 : Bala;1.781;300;534.3;234.3;Gagne
6/29/2018;188Bet;BetVolley;Football;Simple;spain w;2.55;275;701.25;426.25;Gagne
6/29/2018;188Bet;Brucinger;Football;Simple;Over 4.75 : Aubstadt;1.9;300;435;135;Moitie gagne
6/29/2018;188Bet;Cheser;Football;Simple;Peachtree City 0.25 HT;1.95;150;0;0;Annule
6/29/2018;188Bet;Cheser;Football;Simple;Peachtree City 0.25 HT;1.77;100;0;0;Annule
6/29/2018;188Bet;Ludo Picks Perso;Football;Simple;SK Slavia Praha -0.75;1.85;100;185;85;Gagne
6/29/2018;188Bet;Rugby Tipster 15;Rugby;Simple;Under 61.5 : Blues;1.87;185;345.95;160.95;Gagne
6/29/2018;188Bet;Autre Tipster;Football;Simple;VfB Admira Wacker Modling 0;1.92;300;0;0;Rembourse
6/28/2018;PMU;Nowi;Tennis;Simple;craig;1.73;83;-83;-83;Perdu
6/28/2018;PMU;Autre Tipster;Tennis;Simple;hodzic;1.72;83;-83;-83;Perdu
6/28/2018;PMU;Autre Tipster;Basketball;Simple;Ireland -10.5;1.82;71;-71;-71;Perdu
6/28/2018;Pinnacle;Mr Betting;Football;Simple;japan - poland X;3.21;300;-300;-300;Perdu
6/28/2018;Netbet;Nowi;Tennis;Simple;scholtz + combo;1.72;57;-57;-57;Perdu
6/28/2018;Netbet;Nowi;Tennis;Simple;craig + combo;1.72;36;-36;-36;Perdu
6/28/2018;MarathonBet;BetVolley;Volleyball;Simple;greece w;1.83;385;704.55;319.55;Gagne
6/28/2018;MarathonBet;Nowi;Tennis;Simple;scholtz;1.69;157;-157;-157;Perdu
6/28/2018;MarathonBet;Nowi;Tennis;Simple;craig;1.83;162;-162;-162;Perdu
6/28/2018;MarathonBet;Nowi;Football;Simple;pena lopez -7.5;2.05;90;184.5;94.5;Gagne
6/28/2018;MarathonBet;Autre Tipster;Tennis;Simple;kijametovic 6.5;1.8;298;-298;-298;Perdu
6/28/2018;MarathonBet;Autre Tipster;Tennis;Simple;hodzic;1.72;162;-162;-162;Perdu
6/28/2018;MarathonBet;Autre Tipster;Tennis;Simple;lock under 18.5;1.55;240;372;132;Gagne
6/28/2018;MarathonBet;Autre Tipster;Tennis;Simple;lock under17.5;1.71;88;150.48;62.48;Gagne
6/28/2018;MarathonBet;Autre Tipster;Football;Simple;trakai;1.7;300;-300;-300;Perdu
6/28/2018;MarathonBet;Autre Tipster;Football;Simple;B36 Torshavn - St. Joseph's FC under 3;2.11;295;622.45;327.45;Gagne
6/28/2018;MarathonBet;Autre Tipster;Rugby;Simple;St. Georges-Illawarra Dragons over 23.5 team points;1.94;210;-210;-210;Perdu
6/28/2018;MarathonBet;Autre Tipster;Basketball;Simple;bahamas;3.68;74;-74;-74;Perdu
6/28/2018;MarathonBet;Autre Tipster;Basketball;Simple;ireland -11.5;2.25;25;-25;-25;Perdu
6/28/2018;Betway;Xargos;Basketball;Simple;ireland andorre under 118.5;1.84;300;-300;-300;Perdu
6/28/2018;Bet365;Ludo Picks Perso;Football;Simple;belarus w u19;5.5;50;-50;-50;Perdu
6/28/2018;Bet365;Nowi;Tennis;Simple;boehler + ivanov;2.18;300;-300;-300;Perdu
6/28/2018;Bet365;Nowi;Tennis;Simple;boitan +3.5;1.83;300;-300;-300;Perdu
6/28/2018;Bet365;Nowi;Tennis;Simple;lock -7.5;2;200;400;200;Gagne
6/28/2018;Bet365;Autre Tipster;Football;Simple;College Europa 0.25;1.9;300;435;135;Moitie gagne
6/28/2018;Bet365;Autre Tipster;Basketball;Simple;Ireland -10.5;1.83;225;-225;-225;Perdu
6/28/2018;Asianodds;Autre Tipster;Football;Simple;Europa FC v KF Prishtina Over 0.5 (1st Half Goal Line);1.93;298;575.14;277.14;Gagne
6/28/2018;188Bet;Mr Betting;Football;Simple;senegal-colmobia first half X;2.23;300;669;369;Gagne
6/28/2018;188Bet;Autre Tipster;Football;Simple;orenburg -0.25;1.84;300;552;252;Gagne
6/28/2018;10Bet;BetVolley;Volleyball;Simple;italy W;2.35;322;-322;-322;Perdu
6/23/2018;Pinnacle;Klyde;MMA;Simple;tyson pedro;1.724;300;-300;-300;Perdu
6/23/2018;Pinnacle;Klyde;MMA;Simple;song yadong;1.82;300;546;246;Gagne
6/23/2018;Pinnacle;Klyde;MMA;Simple;yan xiaonan;2.95;300;885;585;Gagne
6/22/2018;MarathonBet;The Turing Bombe;Football;Simple;Goias EC - EC Juventude;3.48;250;870;620;Gagne
6/20/2018;MarathonBet;The Turing Bombe;Football;Simple;AA Ponte Preta - CS Alagoano;3.4;250;850;600;Gagne
6/19/2018;Pinnacle;Autre Tipster;Cyclisme;Simple;Gorka Izagirre (General Classification);1.526;150;228.9;78.9;Gagne
6/19/2018;Pinnacle;Autre Tipster;Football;Simple;Egypt +0.75 (vs Russia);1.9;300;-300;-300;Perdu
6/19/2018;MarathonBet;The Turing Bombe;Football;Simple;X : Remo - Acreano;3.57;224;799.68;575.68;Gagne
6/19/2018;Betway;Blink18222;Football;Simple;Over 3.5 : Sylvia;2.18;237;-237;-237;Perdu
6/19/2018;BetFair;Autre Tipster;Football;Simple;Zalgiris Kaunas (_ completer ou pas. un peu sur OhmBet);2.94;25;0;0;Annule
6/19/2018;Bet365;Ludo Picks Perso;Football;Simple;club sando -0.75;1.8;50;-50;-50;Perdu
6/19/2018;Bet365;Autre Tipster;Football;Simple;Frigerio SET 1;3.4;100;340;240;Gagne
